date,fund_id,y_true,y_hat_p50,y_hat_naive,fold
2019-08-07,UTI_LargeCap,-0.01083352286689565,0.0027278443326281573,0.007322988448426604,5
2019-08-08,UTI_LargeCap,-0.007007381491785258,0.006407647920710136,0.030159522004906125,5
2019-08-09,UTI_LargeCap,-0.005100915837098707,0.012804931064183754,0.02919398871701151,5
2019-08-13,UTI_LargeCap,-0.0031882044010067556,0.006357318388288733,0.017018993678108996,5
2019-08-14,UTI_LargeCap,-0.003893931557832797,0.005381274146837855,0.011169955248646501,5
2019-08-16,UTI_LargeCap,-0.0045261912776262125,0.004593832052819672,0.008977306949182418,5
2019-08-19,UTI_LargeCap,-0.006298027967115871,0.00368829540389828,0.029986959646872036,5
2019-08-20,UTI_LargeCap,-0.007982619880161801,0.00423221277946051,0.02091866628335437,5
2019-08-21,UTI_LargeCap,-0.012208914109257396,0.0017990638026688125,0.014316160692687707,5
2019-08-22,UTI_LargeCap,-0.018802489418796364,-0.0013540147911490128,0.0017808722106043007,5
2019-08-23,UTI_LargeCap,-0.013303534638944514,-0.001732501791129829,0.009622103280461314,5
2019-08-26,UTI_LargeCap,-0.01033390641722387,0.0022932176632079674,0.032424109399855516,5
2019-08-27,UTI_LargeCap,-0.006917450622104804,0.005155741691406704,0.048266557418572775,5
2019-08-28,UTI_LargeCap,-0.004233376951935597,0.003913496916937859,0.03461431742297971,5
2019-08-29,UTI_LargeCap,-0.006191501633666219,0.008049441352752582,0.010297706739908374,5
2019-08-30,UTI_LargeCap,-0.0058265173527753955,0.007185423212131351,0.013724459475815576,5
2019-09-03,UTI_LargeCap,-0.008773528348517301,0.007451034112875884,0.00016340771050271652,5
2019-09-04,UTI_LargeCap,-0.0060555507188218005,0.004599177230080115,0.013981729524425557,5
2019-09-05,UTI_LargeCap,-0.005235215067475707,0.005782177727109375,0.006548879615690062,5
2019-09-06,UTI_LargeCap,-0.0067298427190067844,0.00680567774416973,0.0312510942864489,5
2019-09-09,UTI_LargeCap,-0.007215365937701446,0.00706535427983901,0.034222343454394344,5
2019-09-11,UTI_LargeCap,-0.00396749900948512,0.002248386575873411,0.02704977829075994,5
2019-09-12,UTI_LargeCap,-0.005162823802540517,0.004340833907942037,0.01924131413103214,5
2019-09-13,UTI_LargeCap,-0.004897644820476055,0.0057003280894484505,0.02356903575254532,5
2019-09-16,UTI_LargeCap,-0.007511465052121968,0.007181532223123539,0.024840332155147027,5
2019-09-17,UTI_LargeCap,-0.007728387870517439,0.0056375541801799945,0.00032002878879722196,5
2019-09-18,UTI_LargeCap,-0.007069604715920885,0.005138418547415831,0.006057231199177893,5
2019-09-19,UTI_LargeCap,-0.006075513248306796,0.004810183027514429,0.0092373479292982,5
2019-09-20,UTI_LargeCap,-0.0037367432419483926,0.008726824710462931,0.059165819548271714,5
2019-09-23,UTI_LargeCap,-0.0019955255373753644,0.011922597121998672,0.09284880591084033,5
2019-09-24,UTI_LargeCap,0.00015249047190279974,0.01219596494672295,0.04061824698368599,5
2019-09-25,UTI_LargeCap,0.002908513681552316,0.012265841974400653,-0.0004752675821061425,5
2019-09-26,UTI_LargeCap,0.0015359149394700289,0.009813254392761248,0.01385159520050716,5
2019-09-27,UTI_LargeCap,0.0012870698380424983,0.010963056305282055,0.022465029324814756,5
2019-09-30,UTI_LargeCap,0.003658135835160836,0.01065197859871712,0.005951587876394271,5
2019-10-01,UTI_LargeCap,0.007046174976929054,0.012174069400800545,0.0009478328421947957,5
2019-10-03,UTI_LargeCap,0.007138522494144484,0.007229671024187596,-0.0003783029092322421,5
2019-10-04,UTI_LargeCap,0.009178398942134791,0.0034972788682036287,-0.00018310867872017855,5
2019-10-07,UTI_LargeCap,0.00619912413956536,0.0019481826622214132,0.002304587535180036,5
2019-10-09,UTI_LargeCap,0.007792495576347314,0.005072052639304377,0.02849542920171022,5
2019-10-10,UTI_LargeCap,0.00913697857702278,0.006321039062997479,0.025328254245937654,5
2019-10-11,UTI_LargeCap,0.010001112766737874,0.007399781025854072,0.011014760549395208,5
2019-10-14,UTI_LargeCap,0.012263012746363877,0.0042257103580938555,0.023339359562908557,5
2019-10-15,UTI_LargeCap,0.017262283630288477,0.007381748273590611,0.02295396302812902,5
2019-10-16,UTI_LargeCap,0.0184707979901102,0.0070998857949161834,0.021123843014167254,5
2019-10-17,UTI_LargeCap,0.02218308049386697,0.00959677674623593,0.02191988241272036,5
2019-10-18,UTI_LargeCap,0.021995103713412734,0.011465695780225403,0.02426285590906374,5
